"","item","proficiency","timestamp"
"120",731717,33,1504220214736
"121",731717,33,1504220977686
"122",731717,100,1504221848197
"123",731717,100,1504221848197
"124",731717,100,1504221968678
"125",731717,100,1504221968678
"126",731717,100,1504221968678
"127",731717,100,1504222021218
"128",731717,100,1504222021218
"129",731717,100,1504222021218
"130",731717,100,1504222021218
"131",731717,100,1504222021218
"132",731717,100,1504222021218
"133",731717,100,1504222021218
"134",731717,100,1504222021218
"135",731717,100,1504222021218
"136",731717,100,1504222021218
"137",731717,100,1504222021218
"138",731717,95,1504222106118
"139",731717,66,1504222106118
"140",731717,100,1504222180866
"141",731717,95,1504222218922
"142",731717,100,1504222218922
"143",731717,100,1504222218922
"144",731717,100,1504222218922
"145",731717,66,1504222349461
"146",731717,100,1504245553434
"147",731717,100,1504245553434
"148",731717,100,1504245553434
"149",731717,100,1504245553434
"150",731717,100,1504245553434
"151",731717,100,1504245553434
"152",731717,100,1504245553434
"153",731717,100,1504245553434
"154",731717,95,1504284639781
"155",731717,100,1504375652048
"156",731717,100,1504375742236
"157",731717,100,1504375742236
"158",731717,100,1504375742236
"159",731717,100,1504375742236
"160",731717,100,1504375742236
"161",731717,100,1504382807178
"162",731717,100,1504394238977
"163",731717,100,1504414744677
"164",731717,100,1504414744677
"165",731717,100,1504414744677
"166",731717,100,1504414744677
"167",731717,100,1504414744677
"168",731717,100,1504414744677
"169",731717,100,1504414744677
"170",731717,100,1504414744677
"171",731717,100,1504415243624
"172",731717,100,1504415243624
"173",731717,100,1504415243624
"174",731717,100,1504415243624
"175",731717,100,1504415381354
"176",731717,100,1504494327186
"177",731717,100,1504494327186
"178",731717,100,1504494327186
"179",731717,100,1504494327186
"180",731717,100,1504494327186
"181",731717,100,1504494327186
"182",731717,100,1504494327186
"183",731717,100,1504494351962
"184",731717,33,1504498356267
"185",731717,100,1504540680986
"186",731717,95,1504636780865
"187",731717,66,1504636780865
"188",731717,95,1504636780865
"189",731717,100,1504675689132
"190",731717,95,1504739987873
"191",731717,33,1504741986177
"192",731717,95,1504743587089
"193",731717,33,1504744184684
"194",731717,33,1504833106027
"195",731717,100,1504935527244
"196",731717,33,1505004932780
"197",731717,33,1505004932780
"198",731717,100,1505004932780
"199",731717,100,1505004932780
"200",731717,33,1505004932780
"201",731717,33,1505004932780
"202",731717,100,1505004932780
"203",731717,100,1505004932780
"204",731717,100,1505062792274
"205",731717,33,1505064799122
"206",731717,100,1505071348431
"207",731717,100,1505079892214
"208",731717,95,1505161644484
"209",731717,95,1505257753586
"210",731717,100,1505258613233
"211",731717,100,1505260127358
"212",731717,100,1505260127358
"213",731717,100,1505260127358
"214",731717,95,1505260291529
"215",731717,66,1505260293566
"216",731717,95,1505260295908
"217",731717,100,1505260297454
"218",731717,95,1505260299100
"219",731717,33,1505260306471
"220",731717,66,1505260308105
"221",731717,100,1505260309343
"222",882439,882439,882439
"223",882439,882439,882439
"224",662917,662917,662917
"225",662917,662917,662917
"226",461127,461127,461127
"227",461127,461127,461127
"228",877683,0,1502409371880
"229",361709,1,1505332624489
"230",283832,1,1505358697144
"231",746042,33,1505243352187
"232",918207,1,1505332725283
"233",716531,716531,716531
"234",716531,716531,716531
"235",271995,271995,271995
"236",271995,271995,271995
"237",85307,66,1503327968359
"238",85307,33,1503327968359
"239",85307,100,1503327968359
"240",85307,100,1504540696869
"241",85307,33,1504549294565
"242",85307,100,1505071732094
"243",85307,100,1505071732094
"244",85307,66,1505072252320
"245",85307,95,1505072252320
"246",85307,66,1505072252320
"247",925272,33,1505251366891
"248",482492,482492,482492
"249",482492,482492,482492
"250",915855,915855,915855
"251",915855,915855,915855
"252",294802,33,1505242148339
"253",727922,727922,727922
"254",727922,727922,727922
"255",268515,33,1504389389089
"256",217429,1,1505358428759
"257",371830,33,1505241962387
"258",113385,33,1502669028833
"259",113385,66,1502669028833
"260",113385,100,1502669028833
"261",113385,33,1502669028833
"262",113385,0,1502669028833
"263",113385,0,1502737420651
"264",113385,100,1502737420651
"265",113385,66,1502737420651
"266",320590,33,1504675541449
"267",578917,578917,578917
"268",578917,578917,578917
"269",29769,1,1505332314895
"270",685555,33,1505256709463
"271",685555,95,1505256709463
"272",685555,100,1505256709463
"273",685555,100,1505256709463
"274",685555,100,1505256709463
"275",685555,67,1505325613855
"276",685555,33,1505325615770
"277",685555,0,1505325617132
"278",685555,33,1505325620543
"279",685555,67,1505325621256
"280",685555,33,1505325622369
"281",685555,0,1505325623002
"282",685555,100,1505325624331
"283",685555,33,1505325624903
"284",685555,0,1505325625642
"285",685555,0,1505325666250
"286",685555,67,1505359918936
"287",685555,99,1505359954714
"288",685555,99,1505360123142
"289",685555,99,1505394001792
"290",901115,33,1504392604905
"291",349669,33,1505243497914
"292",860665,33,1505241639543
"293",968912,1,1505359539307
"294",695322,1,1505359619518
"295",695322,99,1505359622274
"296",695322,99,1505359674009
"297",695322,99,1505359739977
"298",695322,99,1505359821233
"299",695322,99,1505360170492
"300",695322,33,1505394193775
"301",695322,99,1505394209661
"302",695322,33,1505394464993
"303",799287,1,1505359560164
"304",598776,33,1504675568533
"305",620214,620214,620214
"306",620214,620214,620214
"307",590673,33,1505231603959
"308",555412,1,1505359520938
"309",145132,33,1505242879988
"310",329461,33,1505241993786
"311",444803,444803,444803
"312",444803,444803,444803
"313",497378,66,1503950475836
"314",497378,33,1504135094451
"315",497378,66,1504135094451
"316",497378,0,1504135094451
"317",497378,100,1504135094451
"318",497378,0,1504135094451
"319",497378,33,1504135094451
"320",497378,100,1504135094451
"321",497378,0,1504135094451
"322",497378,33,1504135094451
"323",497378,66,1504135094451
"324",497378,100,1504135094451
"325",497378,0,1504135522426
"326",497378,33,1504135522426
"327",497378,0,1504135522426
"328",497378,66,1504135522426
"329",497378,100,1504135522426
"330",497378,0,1504135522426
"331",497378,33,1504135522426
"332",497378,66,1504135522426
"333",497378,0,1504135522426
"334",497378,95,1504295654795
"335",497378,66,1504295654795
"336",497378,33,1504295654795
"337",497378,66,1504498358600
"338",497378,95,1504732391482
"339",497378,100,1504732391482
"340",497378,33,1504732391482
"341",497378,66,1504732391482
"342",497378,95,1504732391482
"343",497378,100,1504732391482
"344",497378,33,1504732391482
"345",497378,66,1504739891285
"346",497378,95,1504740390517
"347",497378,100,1504740390517
"348",497378,95,1504740390517
"349",497378,95,1504740390517
"350",497378,95,1504740390517
"351",497378,95,1504740390517
"352",497378,100,1504740390517
"353",497378,100,1504740390517
"354",497378,66,1504740390517
"355",497378,66,1504740390517
"356",497378,95,1504740601222
"357",497378,95,1504740601222
"358",497378,66,1504740601222
"359",497378,66,1504740601222
"360",497378,33,1504740601222
"361",497378,33,1504740601222
"362",497378,100,1504740601222
"363",497378,100,1504740601222
"364",497378,100,1504740601222
"365",497378,66,1504741922071
"366",497378,66,1504741922071
"367",497378,66,1504741922071
"368",497378,33,1504741922071
"369",497378,33,1504741922071
"370",497378,66,1504741969220
"371",497378,66,1504741969220
"372",497378,95,1504741969220
"373",497378,95,1504741969220
"374",497378,33,1504742305700
"375",497378,95,1504742305700
"376",497378,33,1504742482460
"377",497378,95,1504743532953
"378",497378,66,1504743532953
"379",497378,95,1504743532953
"380",497378,100,1504804724911
"381",497378,66,1504805941803
"382",497378,100,1504805941803
"383",497378,66,1504806004099
"384",497378,95,1504807139185
"385",497378,100,1504807139185
"386",497378,66,1504935512511
"387",757734,757734,757734
"388",757734,757734,757734
"389",830755,830755,830755
"390",830755,830755,830755
"391",608517,608517,608517
"392",608517,608517,608517
"393",164736,164736,164736
"394",164736,164736,164736
"395",296454,296454,296454
"396",296454,296454,296454
"397",983150,0,1505330118509
"398",310782,33,1505242671146
"399",103241,0,1503414616833
"400",103241,33,1503414616833
"401",914524,914524,914524
"402",914524,914524,914524
"403",433636,433636,433636
"404",433636,433636,433636
"405",832981,832981,832981
"406",832981,832981,832981
"407",908633,908633,908633
"408",908633,908633,908633
"409",258282,0,1505330141353
"410",171949,171949,171949
"411",171949,171949,171949
"412",339842,33,1504394286465
"413",44011,44011,44011
"414",44011,44011,44011
"415",188160,188160,188160
"416",188160,188160,188160
"417",21460,33,1505251526182
"418",341452,1,1505359712930
"419",341452,99,1505359714015
"420",341452,67,1505359725411
"421",341452,99,1505359728017
"422",341452,67,1505359849560
"423",341452,99,1505359852380
"424",341452,67,1505394338917
"425",962397,1,1505332583066
"426",737925,100,1505071746556
"427",255448,33,1505242240480
"428",589634,33,1505176633697
"429",937047,33,1505179400758
